road_no,tesecn_start_rrd,tesecn_end_rrd,tesecn_id,tesecn_volume,traffic_score,crashes_30m,has_crash_near_segment,fatal_serious_30m,child_30m,ped_30m,severity_weighted_30m,high_risk,cv_percent,rlcwy_code,rlcwy_code_binary
8640,0.0,0.4,3288399.0,2200,2100.0,0,False,0,0,0,0,0,14.0,U,0
7500,107.4,131.88,3288244.0,800,1100.0,9,True,0,0,0,9,0,24.0,U,0
8320,0.0,62.6,3288331.0,220,340.0,9,True,2,0,1,34,0,32.0,U,0
3483,1.89,6.43,6410482.0,2600,2500.0,7,True,3,0,1,42,0,14.0,U,0
6607,1.63,3.02,3288030.0,26900,15700.0,68,True,3,2,3,123,1,3.0,L,1
5830,3.66,5.31,3287533.0,14000,8200.0,33,True,1,1,1,53,0,3.0,U,0
2000,482.97,487.81,3286183.0,1100,1600.0,3,True,0,0,0,3,0,28.0,U,0
3492,47.56,47.99,3286407.0,1500,1600.0,3,True,1,0,0,13,0,15.5,U,0
6601,10.34,11.04,3901870.0,45900,27900.0,115,True,4,3,4,190,1,3.5,L,1
2000,410.04,448.72,12256859.0,700,1200.0,9,True,0,0,0,9,0,37.0,U,0
3500,87.24,91.08,3286431.0,2900,4600.0,6,True,1,0,1,21,0,33.0,U,0
10060,108.06,164.97,12113615.0,65,55.0,0,False,0,0,0,0,0,9.0,U,0
2400,12.6,54.28,13133965.0,200,260.0,2,True,0,0,0,2,0,23.5,U,0
10040,0.0,105.45,12113619.0,38,26.0,2,True,0,0,0,2,0,5.5,U,0
5639,2.87,3.41,3287418.0,33000,20700.0,65,True,1,0,3,90,1,4.0,L,1
5218,0.0,0.65,3287220.0,19400,12600.0,66,True,2,2,4,116,1,4.5,L,1
2000,621.47,686.88,3286186.0,700,1200.0,9,True,0,0,0,9,0,37.0,U,0
8658,0.0,5.77,3288419.0,160,170.0,2,True,0,0,0,2,0,16.5,U,0
10033,0.0,47.52,12878060.0,9,5.0,0,False,0,0,0,0,0,,U,0
7000,42.5,45.67,3288084.0,240,220.0,2,True,0,0,0,2,0,13.0,U,0
6027,1.03,1.64,4757399.0,15400,8900.0,94,True,2,1,13,184,1,3.0,L,1
5206,4.98,5.87,3287207.0,11400,6800.0,15,True,0,1,2,30,0,3.0,U,0
7018,0.0,0.22,4898075.0,7500,5100.0,6,True,0,0,0,6,0,5.5,U,0
6122,1.88,2.22,11240775.0,7200,3700.0,27,True,2,0,8,87,1,1.0,U,0
5063,7.5,7.78,4428106.0,22800,14700.0,50,True,2,0,5,95,1,4.5,U,0
5648,7.07,8.87,3287449.0,41700,25400.0,73,True,2,0,6,123,1,3.5,L,1
7000,54.12,54.24,3288089.0,4700,5200.0,2,True,0,0,0,2,0,17.5,L,1
5865,0.36,0.67,7923390.0,15000,8200.0,7,True,0,0,1,12,0,1.5,U,0
6120,0.0,0.19,11240749.0,7600,4200.0,24,True,0,1,2,39,0,2.0,U,0
7200,241.79,241.8,7690108.0,6000,4500.0,1,True,0,0,1,6,0,8.0,U,0
4514,0.0,0.17,5155189.0,550,330.0,0,False,0,0,0,0,0,3.5,U,0
28018,0.0,83.51,7685916.0,3,4.0,0,False,0,0,0,0,0,33.5,U,0
4384,33.6,34.14,5159279.0,10600,6500.0,17,True,0,0,2,27,0,3.5,U,0
6206,0.0,0.55,3287841.0,43200,28500.0,66,True,3,1,7,136,1,5.0,L,1
3855,32.2,40.88,5155398.0,1900,1900.0,12,True,1,1,1,32,0,16.0,U,0
4682,31.17,48.33,3289543.0,460,650.0,4,True,0,0,1,9,0,28.5,U,0
4390,0.0,1.11,3286692.0,3500,2900.0,3,True,0,0,0,3,0,10.5,U,0
6460,0.0,0.18,13115545.0,15200,10800.0,4,True,0,0,0,4,0,6.5,U,0
5418,0.0,1.9,3713166.0,25000,23000.0,84,True,3,0,7,149,1,13.0,L,1
4655,6.08,10.52,3287013.0,4800,4300.0,25,True,3,1,3,75,1,11.5,U,0
5421,1.45,1.99,3287347.0,6700,9500.0,5,True,0,0,0,5,0,27.0,U,0
4646,7.74,22.69,3286998.0,7000,5300.0,55,True,7,1,2,140,1,8.0,U,0
6203,31.65,32.6,4696119.0,24200,15000.0,28,True,3,2,2,78,1,4.0,L,1
4673,14.36,14.69,13636924.0,2300,2400.0,1,True,0,0,0,1,0,16.0,U,0
6033,0.22,1.04,3287686.0,30200,23400.0,74,True,2,0,2,104,1,8.5,L,1
4405,2.51,3.2,13506465.0,22200,12700.0,14,True,0,0,0,14,0,2.5,L,1
6161,1.89,2.22,11240804.0,16700,10000.0,22,True,2,1,5,72,1,3.0,L,1
4609,1.67,2.2,4780000.0,13000,7700.0,10,True,0,1,0,15,0,3.0,U,0
4880,38.85,39.75,3287093.0,3500,3500.0,7,True,2,0,1,32,0,14.5,U,0
22000,0.0,106.34,7685284.0,4,2.0,0,False,0,0,0,0,0,,U,0
4640,5.44,8.06,4691869.0,1300,750.0,17,True,1,0,2,37,0,2.5,U,0
6182,0.56,1.12,11240738.0,15200,8300.0,35,True,3,0,4,85,1,1.5,U,0
17012,0.0,12.98,3288461.0,11,10.0,0,False,0,0,0,0,0,9.0,U,0
4640,11.67,14.35,5087986.0,260,240.0,13,True,5,1,7,103,1,12.5,U,0
6180,0.63,0.96,4322447.0,21300,13100.0,40,True,0,0,0,40,0,4.0,L,1
20008,0.0,14.82,12878052.0,3,5.0,0,False,0,0,0,0,0,33.5,U,0
6185,6.29,6.75,3287758.0,26800,15600.0,29,True,3,1,4,84,1,3.0,U,0
53307,0.0,0.76,13036583.0,5600,5600.0,5,True,0,0,0,5,0,15.0,U,0
7200,245.79,245.91,6109220.0,2700,4400.0,0,False,0,0,0,0,0,32.5,L,1
4531,0.63,0.71,4754868.0,7500,5800.0,18,True,0,1,3,38,0,8.5,U,0
6203,21.04,21.47,4210386.0,18600,11400.0,30,True,0,1,4,55,0,4.0,L,1
53311,0.43,0.56,13001618.0,18100,12500.0,49,True,3,1,1,89,1,6.0,U,0
7380,0.0,20.99,3288221.0,800,750.0,10,True,5,0,5,85,1,12.5,U,0
4507,0.0,2.95,3286859.0,5500,3900.0,9,True,1,0,2,29,0,6.5,U,0
6203,10.46,11.36,3287787.0,43300,44700.0,182,True,5,4,8,292,1,16.0,L,1
6300,5.8,5.92,3287877.0,8300,4900.0,3,True,0,0,0,3,0,3.0,L,1
7200,239.99,240.8,6109202.0,9700,8000.0,16,True,1,1,0,31,0,10.0,L,1
4515,8.58,9.3,5156284.0,7900,5000.0,24,True,0,1,0,29,0,4.5,U,0
4384,34.14,35.55,3286688.0,5000,4100.0,9,True,0,1,1,19,0,10.0,U,0
6212,5.18,6.41,3287855.0,37700,21600.0,97,True,3,2,6,167,1,2.5,L,1
5409,8.31,8.8,3712730.0,8600,5600.0,24,True,0,1,0,29,0,4.5,U,0
7401,0.0,1.06,3288238.0,900,750.0,0,False,0,0,0,0,0,10.5,U,0
4500,72.8,73.74,3286849.0,15000,23600.0,10,True,2,1,0,35,0,32.0,L,1
4391,0.0,0.71,3286697.0,11900,6800.0,15,True,0,0,0,15,0,2.5,U,0
6446,0.0,0.22,4693699.0,8200,4800.0,20,True,0,0,0,20,0,3.0,U,0
5421,0.94,1.45,3287346.0,6800,10400.0,16,True,0,0,0,16,0,31.0,U,0
4643,8.49,9.57,4693703.0,2600,1700.0,7,True,0,0,2,17,0,4.5,U,0
4524,0.13,0.46,3286897.0,2900,2200.0,10,True,0,0,0,10,0,8.5,U,0
5645,1.32,2.43,7189386.0,20900,14600.0,107,True,3,6,14,237,1,6.0,L,1
3680,0.95,28.92,3286479.0,1100,1100.0,9,True,1,0,1,24,0,14.5,U,0
4646,1.39,1.71,4696121.0,29000,18100.0,30,True,0,0,0,30,0,4.0,L,1
4571,0.0,0.86,3286916.0,3100,2800.0,4,True,1,0,1,19,0,12.5,U,0
6461,9.0,9.36,13115544.0,42000,24600.0,19,True,1,0,2,39,0,2.5,L,1
7018,0.22,10.78,3288100.0,4800,5300.0,16,True,1,0,0,26,0,17.5,U,0
4004,11.67,16.54,3286538.0,700,600.0,1,True,0,0,0,1,0,10.0,U,0
4679,13.92,14.83,3287023.0,650,600.0,0,False,0,0,0,0,0,13.0,U,0
8486,0.0,0.43,3288386.0,1700,950.0,0,False,0,0,0,0,0,2.0,U,0
6782,0.0,0.57,4980492.0,11400,9500.0,12,True,0,0,1,17,0,10.5,U,0
3870,50.39,51.35,3286522.0,700,800.0,1,True,0,0,0,1,0,18.5,U,0
67801,0.0,0.17,13115603.0,1100,600.0,1,True,0,0,0,1,0,2.0,U,0
4652,2.44,14.09,5153942.0,2200,2300.0,7,True,1,0,0,17,0,17.0,U,0
8400,195.22,198.85,3288350.0,1100,1300.0,5,True,1,0,1,20,0,21.0,U,0
4489,0.0,0.42,3286754.0,47000,26900.0,84,True,2,0,2,114,1,2.5,L,1
4763,1.36,4.91,3287051.0,20800,15600.0,45,True,1,1,0,60,0,7.5,L,1
8400,50.96,51.76,3288348.0,2800,3700.0,3,True,1,0,1,18,0,25.0,U,0
2600,315.34,315.98,4696251.0,10200,6600.0,6,True,1,2,1,31,0,5.0,U,0
4489,0.42,1.42,4748812.0,48300,27900.0,130,True,4,4,12,250,1,2.5,L,1
4688,3.9,5.61,3287031.0,7200,5900.0,14,True,2,1,2,49,0,9.5,U,0
4486,11.19,20.64,3286751.0,950,900.0,28,True,6,5,1,118,1,13.5,U,0
6143,0.0,1.15,3287714.0,28000,17500.0,95,True,4,4,7,190,1,4.0,L,1
5610,9.11,9.27,11241303.0,19400,18400.0,27,True,1,1,4,62,0,13.5,L,1
80001,1.5,2.1,13128144.0,2600,3300.0,2,True,2,0,2,32,0,23.0,U,0
6150,0.68,1.19,3287737.0,13500,7500.0,41,True,2,1,4,86,1,2.0,U,0
5610,7.96,8.15,11241292.0,25600,18500.0,30,True,1,1,4,65,0,7.0,L,1
4880,15.69,26.14,6401294.0,650,550.0,1,True,1,0,0,11,0,12.5,U,0
68603,0.0,0.76,3288536.0,2100,1300.0,15,True,0,1,1,25,0,3.5,U,0
6140,3.22,3.9,3287713.0,14700,7900.0,50,True,2,0,4,90,1,1.5,L,1
5610,5.87,6.02,3713886.0,17800,10700.0,32,True,2,0,2,62,0,3.5,L,1
4883,5.72,23.17,3287098.0,1200,1400.0,5,True,1,0,0,15,0,19.0,U,0
53202,0.0,0.46,11264843.0,1900,1600.0,0,False,0,0,0,0,0,11.0,U,0
2800,0.0,0.58,3286284.0,230,220.0,0,False,0,0,0,0,0,13.0,U,0
4483,21.04,22.76,4981038.0,4200,4000.0,6,True,1,0,1,21,0,13.0,U,0
6164,0.3,0.5,11240652.0,12700,8100.0,17,True,1,0,5,52,0,4.5,L,1
5221,12.39,13.93,4748644.0,11900,7300.0,22,True,2,1,2,57,0,3.5,U,0
4495,10.12,13.89,3286815.0,3200,2100.0,6,True,1,1,1,26,0,5.0,U,0
6200,0.83,1.29,4918098.0,21000,15200.0,28,True,0,1,3,48,0,7.0,L,1
7623,0.0,1.42,3288267.0,7200,6600.0,4,True,2,0,2,34,0,12.5,U,0
5609,0.4,0.96,3287371.0,19800,11800.0,77,True,4,1,8,162,1,3.5,U,0
6780,2.09,2.26,13115652.0,37900,35100.0,3,True,1,0,1,18,0,12.5,L,1
5845,0.0,0.8,3287563.0,11000,6100.0,51,True,1,1,1,71,0,2.0,L,1
7800,0.0,3.0,3288278.0,7000,12300.0,7,True,2,1,0,32,0,37.0,U,0
5610,7.57,7.73,11241287.0,20500,16100.0,10,True,0,0,3,25,0,8.5,L,1
5021,4.24,5.73,11251185.0,3200,3100.0,7,True,1,0,0,17,0,14.0,U,0
5320,0.0,0.9,12961221.0,2000,2300.0,2,True,0,1,0,7,0,18.5,U,0
3160,122.42,124.56,3286326.0,1000,1300.0,1,True,0,0,0,1,0,22.0,U,0
4015,46.26,46.64,3286567.0,2800,2400.0,4,True,1,0,2,24,0,10.5,L,1
6610,0.0,1.65,3288041.0,16000,9500.0,111,True,3,4,4,181,1,3.0,L,1
5854,0.0,1.46,3287590.0,11600,7500.0,58,True,2,3,6,123,1,4.5,U,0
7800,171.46,171.73,5137650.0,4100,7500.0,0,False,0,0,0,0,0,40.0,L,1
5018,3.58,4.52,13404063.0,18100,12000.0,66,True,5,4,3,151,1,5.0,U,0
5405,5.38,5.98,3287311.0,30000,16500.0,60,True,0,3,0,75,1,2.0,L,1
3160,150.75,160.56,12188029.0,700,800.0,3,True,0,0,0,3,0,18.5,U,0
4489,32.95,33.41,3286800.0,3600,2400.0,2,True,0,0,1,7,0,5.5,U,0
4515,15.17,15.79,13443283.0,10200,6200.0,8,True,0,0,1,13,0,3.5,U,0
4384,26.8,28.11,6235813.0,10200,6100.0,17,True,0,1,3,37,0,3.0,U,0
6449,10.7,11.05,4446618.0,9400,5300.0,6,True,0,0,1,11,0,2.5,L,1
5412,0.95,2.18,3719650.0,22800,15000.0,68,True,3,3,0,113,1,5.0,L,1
4500,8.98,9.43,4322690.0,45200,43300.0,11,True,0,0,0,11,0,13.5,L,1
6452,1.61,2.5,4757188.0,18800,10600.0,25,True,0,2,4,55,0,2.0,U,0
4004,0.0,8.19,3286536.0,420,350.0,1,True,0,0,0,1,0,10.0,U,0
4646,5.43,7.15,13636685.0,7700,4700.0,12,True,0,0,0,12,0,3.5,U,0
4532,0.07,0.6,3286900.0,1900,1500.0,10,True,0,0,0,10,0,9.5,U,0
6461,2.72,3.36,3287918.0,26700,15600.0,58,True,1,0,5,93,1,3.0,U,0
8486,3.29,18.97,3288389.0,1000,1100.0,3,True,0,0,0,3,0,18.0,U,0
6866,7.09,8.11,13537180.0,10500,6300.0,14,True,0,0,0,14,0,3.5,U,0
4009,84.8,97.97,3286551.0,900,850.0,3,True,1,0,0,13,0,12.0,U,0
3500,208.15,209.02,3286442.0,3400,5100.0,5,True,0,0,0,5,0,29.5,L,1
4646,7.15,7.74,13439603.0,10600,6700.0,17,True,0,0,0,17,0,4.0,U,0
4568,0.0,0.65,7199062.0,850,800.0,0,False,0,0,0,0,0,13.0,U,0
6452,2.5,2.98,4446707.0,19900,11400.0,81,True,2,2,6,141,1,2.5,L,1
8400,252.6,262.89,12640252.0,550,700.0,2,True,2,0,0,22,0,23.5,U,0
6866,4.86,5.77,4695783.0,15500,8800.0,35,True,2,6,2,95,1,2.5,L,1
3864,0.0,11.13,3286513.0,1200,1100.0,3,True,1,0,1,18,0,13.5,U,0
4141,40.86,52.08,3286625.0,3400,3600.0,19,True,0,1,0,24,0,17.5,U,0
8400,349.72,351.45,3288369.0,16200,18700.0,52,True,3,1,3,102,1,19.0,L,1
43620,0.0,0.27,3288497.0,2000,1700.0,1,True,0,0,0,1,0,11.0,U,0
4489,51.12,51.52,4695150.0,2900,2800.0,5,True,0,0,0,5,0,14.0,U,0
6202,0.79,0.99,7188728.0,6000,8000.0,16,True,0,0,0,16,0,25.0,U,0
5863,1.61,2.94,3287601.0,10200,6600.0,46,True,4,1,11,146,1,4.5,U,0
7800,170.42,170.99,3288285.0,3800,6500.0,1,True,0,0,0,1,0,37.0,L,1
5633,5.19,5.45,6234523.0,19000,12800.0,17,True,0,0,0,17,0,5.5,L,1
5036,0.47,1.62,12870437.0,9400,5500.0,29,True,1,0,1,44,0,3.0,L,1
4016,51.2,51.52,3286577.0,2900,2500.0,2,True,2,0,1,27,0,11.0,U,0
6176,0.62,0.79,11240198.0,53500,31600.0,76,True,0,2,9,131,1,3.0,L,1
6607,0.0,1.63,3288029.0,25600,15200.0,92,True,2,3,4,147,1,3.0,L,1
5833,3.3,4.93,3287542.0,29500,20300.0,94,True,1,0,6,134,1,6.0,L,1
7506,3.5,7.44,4746145.0,2500,2800.0,10,True,0,0,1,15,0,19.0,U,0
5624,0.0,1.46,3287398.0,49900,29800.0,160,True,3,5,7,250,1,3.5,L,1
5036,3.91,4.4,12639205.0,4900,2900.0,4,True,0,0,0,4,0,3.0,U,0
5300,27.86,28.76,13036609.0,69500,74100.0,5,True,0,0,1,10,0,17.0,L,1
3163,86.99,100.33,3286344.0,340,470.0,0,False,0,0,0,0,0,26.5,U,0
6726,0.18,1.37,3288062.0,21600,11900.0,45,True,1,2,1,70,0,2.0,L,1
5851,0.72,1.2,3287577.0,13100,7700.0,25,True,0,1,3,45,0,2.5,L,1
7700,99.24,99.61,3288271.0,1800,2900.0,1,True,0,0,0,1,0,33.0,L,1
5633,0.61,1.22,12902322.0,24700,17700.0,28,True,2,0,3,63,0,6.5,L,1
5000,0.0,1.35,3287106.0,5300,4900.0,22,True,1,1,0,37,0,13.0,U,0
5406,1.35,2.34,3287318.0,36200,23400.0,106,True,5,0,5,181,1,4.5,L,1
3400,310.21,313.1,3286378.0,900,1100.0,1,True,0,0,0,1,0,22.0,U,0
6726,3.12,3.7,4695742.0,16200,9000.0,18,True,2,3,4,73,1,2.0,L,1
5851,2.17,3.33,3287580.0,25100,14800.0,83,True,2,0,5,128,1,3.0,L,1
8160,0.51,1.02,3288321.0,1800,2000.0,2,True,0,0,0,2,0,19.0,U,0
60024,1.6,3.85,11413988.0,600,420.0,1,True,1,0,1,16,0,5.5,U,0
3492,6.89,11.7,3286398.0,1900,2100.0,2,True,0,0,0,2,0,19.0,U,0
6604,4.03,4.07,12899959.0,34600,22700.0,9,True,0,0,1,14,0,5.0,L,1
6021,11.68,15.33,12877912.0,460,410.0,13,True,1,0,4,43,0,12.0,U,0
2200,105.1,165.29,3286204.0,410,490.0,6,True,0,1,0,11,0,20.5,U,0
3500,96.7,101.6,3286433.0,5700,7700.0,11,True,2,1,0,36,0,24.5,U,0
6592,6.14,6.86,3287984.0,26600,15400.0,116,True,5,2,7,211,1,3.0,U,0
3486,1.04,1.67,6402062.0,5400,3400.0,4,True,1,0,2,24,0,4.0,U,0
6735,3.18,3.32,11208283.0,26000,14900.0,26,True,0,3,3,56,0,2.5,U,0
5845,3.85,3.97,3287571.0,21400,12600.0,22,True,0,1,1,32,0,3.0,U,0
2000,686.88,706.46,6363160.0,850,1400.0,10,True,1,1,1,30,0,33.0,U,0
8166,0.0,5.41,3288329.0,700,700.0,1,True,0,0,0,1,0,14.5,U,0
2412,37.59,74.76,3286233.0,340,390.0,5,True,0,0,0,5,0,19.0,U,0
3500,101.6,109.01,3286434.0,4500,6300.0,17,True,3,2,0,57,0,26.5,U,0
10001,13.22,24.51,12113622.0,29,34.0,0,False,0,0,0,0,0,20.5,U,0
2409,74.12,74.38,12029232.0,890,890.0,2,True,0,0,0,2,0,15.0,L,1
8649,17.66,17.81,6363156.0,42,60.0,0,False,0,0,0,0,0,26.0,U,0
6860,0.65,1.6,4874021.0,16900,9800.0,19,True,1,1,2,44,0,2.5,L,1
6122,0.0,0.56,11235441.0,5300,2900.0,47,True,3,0,8,117,1,1.5,U,0
5063,6.9,7.24,4714906.0,13600,8400.0,38,True,0,1,5,68,0,3.5,U,0
2600,54.32,72.7,3286261.0,1200,1400.0,1,True,0,0,0,1,0,20.0,U,0
8829,3.14,12.59,5153761.0,2300,2800.0,9,True,2,1,1,39,0,21.0,U,0
6866,4.13,4.62,4695782.0,15400,8500.0,19,True,0,2,0,29,0,2.0,L,1
6027,0.0,1.03,3287680.0,20000,11300.0,96,True,4,3,15,226,1,2.5,L,1
5200,3.2,3.32,3287172.0,10700,6300.0,4,True,0,0,0,4,0,3.0,U,0
5815,0.0,0.34,3287489.0,7500,4200.0,22,True,1,0,2,42,0,2.0,L,1
6863,3.87,4.22,3288074.0,2700,1700.0,14,True,0,2,0,24,0,4.5,U,0
6122,1.34,1.67,13146869.0,10000,5500.0,37,True,0,0,10,87,1,2.0,U,0
5215,2.21,3.37,4427907.0,4900,3300.0,10,True,0,1,0,15,0,5.5,U,0
5824,3.89,4.61,3713208.0,15800,9500.0,27,True,0,0,0,27,0,3.5,L,1
7200,199.84,205.81,3288194.0,4700,6200.0,7,True,2,0,0,27,0,23.5,U,0
6000,0.0,0.61,3287604.0,8800,5300.0,69,True,2,3,2,114,1,3.5,L,1
4138,0.0,0.32,3286614.0,1700,1100.0,3,True,0,0,0,3,0,4.5,U,0
5218,3.19,4.09,3287225.0,33100,28000.0,80,True,3,3,2,135,1,10.5,L,1
6580,5.06,5.33,3287954.0,38800,24200.0,120,True,4,2,3,185,1,4.0,L,1
5800,5.42,6.5,3713483.0,28600,24000.0,27,True,1,0,2,47,0,10.0,L,1
4782,0.0,0.63,3287073.0,1300,1100.0,2,True,0,0,0,2,0,9.0,U,0
4018,9.51,23.72,3286581.0,290,240.0,1,True,1,0,0,11,0,9.5,U,0
5221,0.0,0.82,3287257.0,29000,18400.0,117,True,4,2,9,212,1,4.5,U,0
6592,5.62,5.91,4428266.0,22300,13000.0,21,True,0,0,2,31,0,2.5,U,0
4487,0.0,9.01,3286753.0,1400,1500.0,9,True,0,0,0,9,0,16.5,U,0
4763,63.28,74.73,6388802.0,1200,1100.0,5,True,1,0,0,15,0,13.5,U,0
5300,10.97,14.42,11264354.0,39000,41200.0,25,True,1,0,1,40,0,16.5,L,1
4603,2.95,3.82,4695811.0,13300,7500.0,18,True,1,1,2,43,0,2.0,U,0
4763,74.73,75.38,13136223.0,950,850.0,1,True,0,0,0,1,0,11.5,U,0
15009,0.0,0.51,12897217.0,410,270.0,0,False,0,0,0,0,0,5.0,U,0
4606,3.24,4.03,4695804.0,15400,9300.0,14,True,0,3,1,34,0,3.5,U,0
20045,0.0,2.52,12585452.0,100,180.0,0,False,0,0,0,0,0,39.0,U,0
6203,1.39,3.19,12313040.0,71800,63500.0,154,True,10,2,11,319,1,11.5,L,1
7200,64.09,68.17,12601612.0,6800,9700.0,8,True,1,0,0,18,0,28.0,U,0
4489,18.47,20.16,3286792.0,6100,3800.0,15,True,6,0,3,90,1,4.0,U,0
6176,0.3,0.62,11240196.0,52100,32000.0,111,True,2,0,9,176,1,3.5,L,1
6212,2.42,2.48,12878228.0,53800,31400.0,63,True,2,2,1,98,1,3.0,L,1
7200,74.62,76.67,3288187.0,4600,7300.0,3,True,1,0,0,13,0,32.5,U,0
4515,5.33,5.92,3286871.0,7900,5400.0,9,True,1,1,3,39,0,6.0,U,0
4378,17.29,17.62,5155540.0,5000,4300.0,10,True,2,2,0,40,0,11.0,U,0
6185,2.99,3.83,3287752.0,44700,25300.0,118,True,1,1,9,178,1,2.0,L,1
6443,0.8,1.1,4446728.0,25700,14500.0,18,True,0,0,1,23,0,2.5,U,0
8640,0.4,2.1,6411464.0,1400,1300.0,4,True,0,0,0,4,0,14.5,U,0
7200,241.42,241.62,7690106.0,10800,8400.0,9,True,1,0,1,24,0,8.5,L,1
4523,0.0,0.44,3286894.0,3700,3000.0,7,True,0,0,1,12,0,10.0,U,0
4372,5.96,7.51,3286667.0,2300,2200.0,11,True,1,0,0,21,0,13.0,U,0
6215,4.67,5.56,4428146.0,30900,19100.0,67,True,0,0,3,82,1,4.0,L,1
8646,0.0,2.41,3288405.0,1700,1800.0,1,True,0,0,0,1,0,16.5,U,0
3510,0.0,1.16,13357445.0,3000,4100.0,2,True,0,0,0,2,0,26.5,U,0
7384,28.67,42.09,3288225.0,270,400.0,0,False,0,0,0,0,0,28.0,U,0
4500,9.43,13.19,6382713.0,44500,40800.0,50,True,1,1,4,85,1,12.5,L,1
4883,52.9,53.14,3287104.0,600,650.0,0,False,0,0,0,0,0,18.5,U,0
4400,0.2,0.36,4697190.0,550,470.0,0,False,0,0,0,0,0,11.0,U,0
6300,5.56,5.8,3287875.0,5600,3500.0,4,True,0,0,0,4,0,3.5,L,1
5419,2.25,4.06,3713992.0,9200,13200.0,35,True,2,0,3,70,0,28.5,L,1
4673,14.69,15.48,13636925.0,4800,4800.0,10,True,1,0,3,35,0,14.5,U,0
3006,10.07,61.43,7900843.0,350,420.0,5,True,1,1,0,20,0,21.5,U,0
4480,6.36,18.25,3286732.0,1500,1400.0,10,True,2,0,0,30,0,13.5,U,0
4009,43.35,44.56,7900823.0,1600,1500.0,4,True,1,0,1,19,0,14.0,U,0
4760,28.26,43.21,3287043.0,7700,7000.0,79,True,12,4,2,229,1,12.5,U,0
8400,301.01,301.31,3288356.0,3200,3500.0,2,True,1,0,1,17,0,17.0,U,0
2600,316.19,316.51,3286275.0,14700,9100.0,16,True,1,0,1,31,0,3.5,U,0
4489,5.86,6.71,3286769.0,49700,28600.0,169,True,4,2,8,259,1,2.5,L,1
4688,0.0,3.9,3287030.0,9500,7500.0,33,True,6,1,6,128,1,9.0,U,0
8400,51.76,112.16,5154540.0,1100,1600.0,17,True,0,1,1,27,0,28.0,U,0
3006,65.29,66.33,3286306.0,1400,1700.0,0,False,0,0,0,0,0,21.5,U,0
4480,26.38,33.88,5204975.0,1800,1600.0,6,True,1,1,0,21,0,13.0,U,0
4138,12.04,14.42,13640424.0,700,700.0,2,True,0,0,0,2,0,15.5,U,0
3400,222.82,243.39,3286373.0,370,650.0,4,True,0,0,0,4,0,38.0,U,0
4486,10.26,11.19,3286750.0,1600,1500.0,4,True,0,0,0,4,0,13.0,U,0
6161,1.04,1.18,11240818.0,16600,11000.0,31,True,0,1,4,56,0,5.0,L,1
1100,229.24,272.26,3286170.0,220,270.0,3,True,1,1,0,18,0,21.5,U,0
6158,0.5,0.62,11235440.0,19100,17600.0,45,True,0,1,9,95,1,13.0,L,1
21202,0.25,10.91,7331004.0,500,320.0,4,True,2,1,1,34,0,4.0,U,0
8646,21.59,31.99,3288409.0,2100,2100.0,4,True,0,0,1,9,0,15.0,U,0
5610,7.09,7.18,9221353.0,19800,14300.0,19,True,0,0,2,29,0,7.0,L,1
80001,2.1,3.11,13128146.0,1300,1300.0,0,False,0,0,0,0,0,15.5,U,0
44821,5.35,8.48,3288514.0,700,600.0,11,True,0,0,0,11,0,10.0,U,0
6182,1.73,2.23,11240741.0,4100,2200.0,26,True,0,0,5,51,0,1.0,U,0
24009,0.0,14.33,3288474.0,850,750.0,6,True,0,0,1,11,0,13.0,U,0
5432,0.54,0.81,7688026.0,18600,13700.0,23,True,2,0,2,53,0,7.5,L,1
4769,3.51,5.96,3287070.0,3400,2100.0,8,True,0,0,0,8,0,3.5,U,0
72000,0.0,6.79,6109203.0,4200,4300.0,13,True,1,0,1,28,0,15.5,U,0
43624,0.0,0.5,3288498.0,2200,1800.0,2,True,0,0,0,2,0,9.5,U,0
6185,0.55,1.63,3287742.0,51900,31000.0,104,True,3,1,10,189,1,3.0,L,1
5610,7.18,7.42,11241283.0,19800,14200.0,7,True,0,1,1,17,0,6.5,U,0
5000,1.35,9.83,3287108.0,5500,4500.0,34,True,1,3,1,64,0,9.0,U,0
4882,54.82,65.41,6384982.0,350,370.0,1,True,0,0,0,1,0,17.0,U,0
17051,0.0,29.53,7913503.0,60,50.0,2,True,2,0,2,32,0,10.0,U,0
4606,7.25,7.86,4695807.0,600,390.0,3,True,0,1,0,8,0,4.0,U,0
4763,14.94,17.36,4695814.0,8900,7100.0,25,True,1,1,1,45,0,9.0,L,1
22012,0.0,77.74,7686004.0,8,4.0,2,True,0,0,0,2,0,,U,0
4640,10.9,11.67,5087985.0,1200,750.0,9,True,5,0,6,89,1,4.0,U,0
6200,1.29,1.64,3287769.0,18700,12400.0,66,True,4,1,4,131,1,5.0,U,0
20018,0.0,15.6,6234857.0,26,29.0,0,False,0,0,0,0,0,19.0,U,0
6182,0.0,0.56,11235444.0,14400,7600.0,45,True,2,0,3,80,1,1.5,U,0
22011,0.0,48.15,12878304.0,4,2.0,1,True,0,0,0,1,0,,U,0
4384,19.63,25.36,5159254.0,4000,3700.0,25,True,5,0,3,90,1,12.5,U,0
5218,18.97,18.99,3287255.0,13800,8100.0,5,True,0,1,0,10,0,3.0,L,1
4621,4.86,6.03,5088197.0,1900,1600.0,4,True,0,1,0,9,0,10.0,U,0
7398,0.97,2.87,3288233.0,650,1000.0,1,True,0,0,0,1,0,32.5,U,0
